"EnrollmentCoCID","EnrollmentID","HouseholdID","ProjectID","PersonalID","InformationDate","CoCCode","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"4901742","193094","193094","1551","91633",2018-11-08,"XX-500",1,2021-10-20 00:00:00,2021-10-20 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4901904","192945","192945","1551","91750",2019-01-07,"XX-500",1,2021-10-13 00:00:00,2021-10-13 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4902047","193121","193121","1551","91869",2019-09-01,"XX-500",1,2020-07-10 00:00:00,2020-07-10 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4902048","189435","189435","1551","91870",2018-10-05,"XX-500",1,2018-11-29 00:00:00,2018-11-29 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4902189","193101","193101","1551","91970",2018-08-16,"XX-500",1,2021-10-29 00:00:00,2021-10-29 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4902462","190256","190256","1551","92203",2021-04-01,"XX-500",1,2022-01-19 00:00:00,2022-01-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4903279","193049","193049","1551","92899",2018-04-01,"XX-500",1,2021-10-15 00:00:00,2021-10-15 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4903798","192971","192971","1551","93353",2020-03-02,"XX-500",1,2021-10-13 00:00:00,2021-10-13 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4903954","192924","192924","1551","93482",2021-09-01,"XX-500",1,2021-10-18 00:00:00,2021-10-18 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4903963","193075","193075","1551","93491",2016-03-16,"XX-500",1,2021-10-12 00:00:00,2021-10-12 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904098","193174","193174","1551","93616",2015-12-16,"XX-500",1,2021-10-21 00:00:00,2021-10-21 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904185","193044","193044","1551","93698",2018-02-01,"XX-500",1,2018-09-28 00:00:00,2018-09-28 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904238","192333","192333","1551","93742",2020-12-12,"XX-500",1,2021-02-04 00:00:00,2021-02-04 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904260","192309","192309","1551","93763",2018-04-01,"XX-500",1,2018-04-10 00:00:00,2018-04-10 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904271","193008","193008","1551","93774",2013-10-23,"XX-500",1,2021-10-18 00:00:00,2021-10-18 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904278","192960","192960","1551","93781",2009-08-04,"XX-500",1,2018-11-29 00:00:00,2018-11-29 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904310","193009","193009","1551","93809",2011-07-10,"XX-500",1,2021-10-13 00:00:00,2021-10-13 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904350","193171","193171","1551","93847",2011-10-01,"XX-500",1,2021-11-16 00:00:00,2021-11-16 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904354","192310","192310","1551","93850",2017-11-01,"XX-500",1,2022-01-21 00:00:00,2022-01-21 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904355","193080","193080","1551","93851",2010-09-15,"XX-500",1,2021-10-29 00:00:00,2021-10-29 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904396","193139","193139","1551","93890",2013-09-30,"XX-500",1,2021-12-08 00:00:00,2021-12-08 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904410","193181","193181","1551","93901",2014-01-13,"XX-500",1,2021-10-19 00:00:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904443","192980","192980","1551","93931",2017-04-19,"XX-500",1,2021-10-13 00:00:00,2021-10-13 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904456","190146","190146","1551","93943",2018-02-01,"XX-500",1,2020-06-26 00:00:00,2020-06-26 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904536","192978","192978","1551","94018",2011-01-26,"XX-500",1,2021-10-13 00:00:00,2021-10-13 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904619","192958","192958","1551","94093",2019-09-18,"XX-500",1,2021-10-22 00:00:00,2021-10-22 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904683","190372","190372","1551","94148",2020-06-16,"XX-500",1,2020-06-18 00:00:00,2020-06-18 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904691","190105","190105","1551","94154",2012-09-01,"XX-500",1,2018-09-27 00:00:00,2018-09-27 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"4904694","193031","193031","1551","94156",2020-12-02,"XX-500",1,2022-01-21 00:00:00,2022-01-21 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
