"EnrollmentID","PersonalID","ProjectID","EntryDate","HouseholdID","RelationshipToHoH","LivingSituation","LengthOfStay","LOSUnderThreshold","PreviousStreetESSH","DateToStreetESSH","TimesHomelessPastThreeYears","MonthsHomelessPastThreeYears","DisablingCondition","DateOfEngagement","MoveInDate","DateOFPATHStatus","ClientEnrolledInPATH","ReasonNotEnrolled","WorstHousingSituation","PercentAMI","LastPermanentStreet","LastPermanentCity","LastPermanentState","LastPermanentZIP","AddressDataQuality","ReferralSource","CountOutreachReferralApproaches","DateOfBCPStatus","EligibleForRHY","ReasonNoServices","RunawayYouth","SexualOrientation","SexualOrientationOther","FormerWardChildWelfare","ChildWelfareYears","ChildWelfareMonths","FormerWardJuvenileJustice","JuvenileJusticeYears","JuvenileJusticeMonths","UnemploymentFam","MentalHealthDisorderFam","PhysicalDisabilityFam","AlcoholDrugUseDisorderFam","InsufficientIncome","IncarceratedParent","VAMCStation","TargetScreenReqd","TimeToHousingLoss","AnnualPercentAMI","LiteralHomelessHistory","ClientLeaseholder","HOHLeaseholder","SubsidyAtRisk","EvictionHistory","CriminalRecord","IncarceratedAdult","PrisonDischarge","SexOffender","DisabledHoH","CurrentPregnant","SingleParent","DependentUnder6","HH5Plus","CoCPrioritized","HPScreeningScore","ThresholdScore","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"181589","76783","807",2020-05-01,"181589",1,36,11,1,1,2020-03-01,2,109,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"181589_26155","76784","807",2020-07-05,"181589",3,36,11,1,1,2020-03-01,2,110,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"181589_26156","76785","807",2020-05-01,"181589",2,28,11,1,1,2020-03-01,2,111,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"181590","76786","807",2020-05-01,"181590",1,19,10,1,1,2020-04-15,3,112,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"181591","76787","807",2020-05-01,"181591",1,3,10,1,1,2020-03-22,2,113,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"181592","76788","807",2020-05-01,"181592",1,31,10,1,1,2020-02-27,3,8,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"181593","76789","807",2020-05-01,"181593",1,33,11,1,1,2020-01-29,3,9,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"181586_26153","76790","807",2021-02-21,"181586",4,7,2,1,1,2019-08-14,3,103,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"181594","76791","807",2020-05-01,"181594",1,20,4,0,99,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181594_26157","76792","807",2021-05-01,"181594",2,21,5,0,99,2021-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181595","76793","807",2020-05-01,"181595",1,11,8,0,99,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181595_26158","76794","807",2020-05-01,"181595",3,8,9,0,99,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181596","76795","807",2020-05-01,"181596",1,15,3,1,1,2018-09-13,4,113,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"181595_26159","76796","807",2020-05-01,"181595",2,9,99,0,99,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181597","76797","807",2020-05-01,"181597",1,99,10,1,0,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181598","76798","807",2020-05-01,"181598",1,99,11,1,0,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181599","76799","807",2020-05-01,"181599",1,6,5,0,99,2020-05-01,,,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"181600","76800","807",2020-05-01,"181600",1,99,2,0,99,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181601","76801","807",2020-05-01,"181601",1,25,8,0,99,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"181602","76802","807",2020-05-01,"181602",1,99,3,0,99,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181603","76803","807",2020-05-01,"181603",1,99,4,0,99,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181604","76804","807",2020-05-01,"181604",1,99,5,0,99,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181605","76805","807",2020-05-01,"181605",1,4,11,1,1,1999-05-07,9,113,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"181606","76806","807",2020-05-01,"181606",1,99,8,0,99,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181607","76807","807",2020-05-01,"181607",1,99,99,0,99,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"181608","76808","807",2020-05-01,"181608",1,99,99,0,99,2020-05-01,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"181665","76809","807",2020-05-01,"181665",1,16,5,99,99,2019-08-14,4,113,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-25 00:00:00,2021-08-25 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
