"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIPacific","White","RaceNone","Ethnicity","Female","Male","NoSingleGender","Transgender","Questioning","GenderNone","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"93443","Alligator","T","Whistle","",1,"300056866",9,1968-01-01,9,0,0,0,0,0,9,9,0,1,0,0,0,,9,,,,,,,,,,,,,2021-08-24 17:42:00,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93444","Moss","Y","Month","",1,"300056869",9,1990-01-01,1,0,0,0,0,0,9,9,1,0,0,0,0,,9,,,,,,,,,,,,,2021-08-24 18:05:00,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93447","Bench","F","Ironweed","",1,"300056899",1,1956-09-27,1,0,0,0,0,0,9,99,1,0,0,0,0,,0,,,,,,,,,,,,,2021-08-30 16:53:00,2021-08-30 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93449","Audience","Z","Frozen","",1,"300056919",9,1964-01-01,1,0,0,0,0,0,9,9,0,0,0,0,0,9,9,,,,,,,,,,,,,2021-09-01 14:58:00,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93450","Sylvia","F","Needle","",1,"300056920",1,1958-09-19,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-08-30 16:42:00,2021-08-30 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93452","Dumbledore","F","Frozen","",1,"300056948",9,1981-01-01,1,0,0,0,0,0,9,9,0,0,0,0,0,9,9,,,,,,,,,,,,,2021-09-01 15:17:00,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93467","Basilisk","F","Phoreign","",1,"300057263",9,1986-01-01,1,0,0,0,0,0,9,9,0,0,0,0,0,9,9,,,,,,,,,,,,,2021-09-13 14:57:00,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93470","Audience","T","Thorough","",1,"300057272",9,1966-01-01,1,0,0,0,0,0,9,99,0,0,0,0,0,9,9,,,,,,,,,,,,,2021-09-13 14:25:00,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93533","Skillful","T","Library","",1,"300000600",1,1961-06-22,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-08-23 14:14:49,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93633","Boomerang","X","Foamy","",1,"300063385",1,1962-11-19,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2022-02-10 08:57:11,2022-03-01 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93650","Whiteoak","","Phluorescent","",1,"300063657",1,1972-04-05,1,0,0,0,0,1,,99,0,1,0,0,0,,0,,,,,,,,,,,,,2022-02-21 11:20:24,2022-02-21 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93651","Pansy","Z","Splendid","",1,"300063660",99,1966-06-12,1,0,0,0,0,0,99,99,1,0,0,0,0,,99,,,,,,,,,,,,,2022-02-21 12:43:54,2022-02-21 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93652","Puffin","F","Pold","",1,"300063661",99,1987-08-29,1,0,0,0,0,0,99,99,1,0,0,0,0,,99,,,,,,,,,,,,,2022-02-21 13:04:59,2022-02-21 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93654","Butter","","Phlippant","",1,"300063776",1,1985-01-18,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2022-03-01 10:09:43,2022-03-01 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93655","Plum","Y","Phlirtatious","Jr",1,"300063778",99,1980-01-01,99,0,0,0,0,1,,0,1,0,0,0,0,,99,,,,,,,,,,,,,2022-03-01 10:57:00,2022-03-01 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93656","Peru","Z","Pasteboard","III",1,"300063779",99,1980-01-01,99,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2022-03-01 11:14:13,2022-03-01 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93658","Argentina","R","Cautious","",1,"300063781",99,1988-06-19,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2022-03-01 12:18:46,2022-03-01 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"93660","Peony","Y","Pathologist","",1,"300063785",99,1980-01-01,99,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2022-03-01 12:40:11,2022-03-01 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"94011","Artichoke","X","Thorough","Jr",1,"300008932",1,1984-04-20,1,0,0,0,0,1,,1,1,0,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:32:00,2021-09-30 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
