"EnrollmentID","PersonalID","ProjectID","EntryDate","HouseholdID","RelationshipToHoH","LivingSituation","LengthOfStay","LOSUnderThreshold","PreviousStreetESSH","DateToStreetESSH","TimesHomelessPastThreeYears","MonthsHomelessPastThreeYears","DisablingCondition","DateOfEngagement","MoveInDate","DateOFPATHStatus","ClientEnrolledInPATH","ReasonNotEnrolled","WorstHousingSituation","PercentAMI","LastPermanentStreet","LastPermanentCity","LastPermanentState","LastPermanentZIP","AddressDataQuality","ReferralSource","CountOutreachReferralApproaches","DateOfBCPStatus","EligibleForRHY","ReasonNoServices","RunawayYouth","SexualOrientation","SexualOrientationOther","FormerWardChildWelfare","ChildWelfareYears","ChildWelfareMonths","FormerWardJuvenileJustice","JuvenileJusticeYears","JuvenileJusticeMonths","UnemploymentFam","MentalHealthDisorderFam","PhysicalDisabilityFam","AlcoholDrugUseDisorderFam","InsufficientIncome","IncarceratedParent","VAMCStation","TargetScreenReqd","TimeToHousingLoss","AnnualPercentAMI","LiteralHomelessHistory","ClientLeaseholder","HOHLeaseholder","SubsidyAtRisk","EvictionHistory","CriminalRecord","IncarceratedAdult","PrisonDischarge","SexOffender","DisabledHoH","CurrentPregnant","SingleParent","DependentUnder6","HH5Plus","CoCPrioritized","HPScreeningScore","ThresholdScore","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"169654","61952","240",2019-09-08,"169654",1,36,4,99,99,2019-09-08,2,113,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-10-13 00:00:00,2021-02-10 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169573","61953","240",2019-06-11,"169573",1,36,5,99,99,2019-06-11,3,113,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-07-27 00:00:00,2020-02-19 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169943","61953","240",2020-02-19,"169943",1,1,3,99,99,2020-02-19,4,113,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-02-19 00:00:00,2020-02-19 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169295","61954","1099",2018-12-26,"169295",1,1,2,99,99,2018-12-24,1,101,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-03-11 00:00:00,2020-06-03 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"168906","61956","240",2017-08-21,"168906",1,1,11,99,99,2017-08-21,2,101,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2017-08-21 00:00:00,2019-09-10 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"168917","61956","1099",2017-09-06,"168917",1,1,2,99,99,2016-10-06,4,112,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2017-10-02 00:00:00,2019-09-10 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169351","61956","240",2019-02-18,"169351",1,16,3,99,99,2019-02-18,4,112,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-02-18 00:00:00,2019-09-10 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169537","61956","1099",2019-07-02,"169537",1,6,11,99,99,2019-07-02,,,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-07-03 00:00:00,2019-09-10 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169657","61956","1099",2019-09-08,"169657",1,5,11,99,99,2019-09-08,3,113,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-09-10 00:00:00,2019-09-10 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"168991","61957","1099",2017-12-21,"168991",1,35,3,0,99,2017-12-21,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2017-12-24 00:00:00,2019-06-26 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169485","61957","1099",2019-05-26,"169485",1,6,2,1,0,2019-05-26,4,108,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-05-26 00:00:00,2019-06-26 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169528","61957","527",2019-06-25,"169528",1,1,3,99,99,2019-05-15,3,113,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-06-26 00:00:00,2019-06-26 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169778","61958","959",2020-01-17,"169778",1,16,5,99,99,2020-01-17,4,113,0,2020-01-17,,2020-01-18,99,1,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-04-12 00:00:00,2020-08-12 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"168903","61959","1497",2017-08-17,"168903",1,1,2,99,99,2017-06-17,1,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2017-10-15 00:00:00,2020-09-17 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"170345","61960","1497",2020-08-17,"170345",1,1,4,99,99,2020-08-17,2,113,1,,2020-09-14,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-01-06 00:00:00,2021-01-06 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"168828","61961","527",2017-03-02,"168828",1,2,5,99,99,2017-03-02,,,0,,2017-03-24,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2017-03-02 00:00:00,2021-01-27 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"170155","61961","240",2020-08-03,"170155",1,1,2,99,99,2020-08-03,1,102,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-08-03 00:00:00,2021-01-27 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169979","61962","959",2020-03-22,"169979",1,16,5,99,99,2020-03-22,4,113,1,2020-03-22,,2020-03-22,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-04-15 00:00:00,2020-04-29 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"168736","61963","527",2016-10-06,"168736",1,1,4,99,99,2016-10-06,2,,0,,2016-11-06,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2016-10-11 00:00:00,2020-07-28 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169627","61963","240",2019-08-24,"169627",1,10,3,99,99,2019-08-24,2,102,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-08-24 00:00:00,2020-07-28 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169919","61963","240",2020-02-10,"169919",1,35,3,99,99,2020-02-10,1,103,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-02-10 00:00:00,2020-07-28 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"170010","61963","240",2020-04-09,"170010",1,35,11,99,99,2020-04-09,3,106,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-04-09 00:00:00,2020-07-28 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"170148","61963","240",2020-07-28,"170148",1,36,10,99,99,2020-07-28,1,113,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-08-06 00:00:00,2020-08-06 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"170397","61964","1497",2019-03-10,"170397",1,16,5,99,99,2019-03-10,3,113,1,,2019-04-07,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-03-10 00:00:00,2021-01-04 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"168764","61965","240",2016-12-04,"168764",1,35,5,99,99,2016-12-04,1,,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2017-01-17 00:00:00,2020-10-28 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169008","61965","240",2018-01-14,"169008",1,36,10,99,99,2018-01-14,2,,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-01-30 00:00:00,2020-10-28 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169091","61965","1497",2018-04-03,"169091",1,1,4,99,99,2018-04-03,4,107,1,,2018-04-27,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-10-11 00:00:00,2020-10-28 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169204","61965","240",2018-09-12,"169204",1,20,5,99,99,2018-09-12,2,102,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-09-12 00:00:00,2020-10-28 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169472","61965","240",2019-05-18,"169472",1,1,2,99,99,2019-05-18,2,103,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-05-18 00:00:00,2020-10-28 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169916","61965","240",2020-02-08,"169916",1,1,11,99,99,2020-02-08,2,104,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-03-11 00:00:00,2020-10-28 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169086","61966","1099",2018-03-26,"169086",1,1,2,99,99,2017-12-26,2,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-03-26 00:00:00,2018-03-26 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169156","61966","527",2018-07-03,"169156",1,2,4,99,99,2018-07-03,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-07-03 00:00:00,2018-07-03 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169086_21798","61967","1099",2018-03-26,"169086",2,99,99,99,99,2018-03-26,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-03-26 00:00:00,2018-03-26 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169156_21807","61967","527",2018-07-03,"169156",2,99,99,99,99,2018-07-03,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-07-03 00:00:00,2018-07-03 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169075","61968","1099",2018-03-11,"169075",1,1,3,99,99,2018-01-11,1,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-03-11 00:00:00,2020-09-16 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169157","61968","527",2018-07-03,"169157",1,2,4,99,99,2018-07-03,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-07-03 00:00:00,2020-09-16 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169075_21797","61969","1099",2018-03-11,"169075",2,99,99,99,99,2018-03-11,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-03-11 00:00:00,2019-11-23 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169157_21808","61969","527",2018-07-03,"169157",2,99,99,99,99,2018-07-03,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-07-03 00:00:00,2019-11-23 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"170237","61970","527",2020-01-20,"170237",1,1,3,99,99,2019-12-21,2,106,0,,2020-02-20,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-03-10 00:00:00,2020-03-10 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"170320","61971","959",2019-12-25,"170320",1,16,5,99,99,2019-12-25,4,113,8,2020-12-25,,2020-12-25,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-12-27 00:00:00,2021-08-19 00:00:00,"8",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169696","61972","240",2019-10-05,"169696",1,1,2,99,99,2019-10-05,1,102,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-10-05 00:00:00,2020-09-30 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169772","61972","240",2019-11-18,"169772",1,1,2,99,99,2019-11-18,1,113,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-12-01 00:00:00,2020-09-30 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169402","61973","240",2019-04-01,"169402",1,35,3,99,99,2019-04-01,1,104,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-04-01 00:00:00,2021-01-21 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"170348","61973","527",2019-11-03,"170348",1,1,2,99,99,2019-04-01,2,102,0,,2019-11-30,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-11-12 00:00:00,2021-01-21 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169978","61974","1099",2020-03-19,"169978",1,1,10,99,99,2020-03-19,4,104,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-03-19 00:00:00,2020-05-13 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"170251","61974","527",2020-04-22,"170251",1,1,3,99,99,2020-02-01,1,105,1,,2020-05-16,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-07-27 00:00:00,2020-07-27 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169127","61975","240",2018-06-13,"169127",1,1,10,99,99,2018-06-13,2,103,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-07-11 00:00:00,2020-12-23 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169175","61975","1099",2018-07-26,"169175",1,1,3,99,99,2018-06-13,4,110,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-07-26 00:00:00,2020-12-23 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169255","61975","1099",2018-11-14,"169255",1,2,4,99,99,2018-11-14,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-12-02 00:00:00,2020-12-23 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169630","61975","1099",2019-08-24,"169630",1,10,11,99,99,2019-08-24,2,106,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-09-02 00:00:00,2020-12-23 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169666","61975","527",2019-09-16,"169666",1,2,11,99,99,2019-09-16,,,0,,2019-10-10,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-09-17 00:00:00,2020-12-23 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169842","61975","240",2019-12-24,"169842",1,1,2,99,99,2019-12-24,3,110,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-12-24 00:00:00,2020-12-23 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169918","61975","1099",2020-02-10,"169918",1,1,3,99,99,2019-12-14,3,111,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-02-10 00:00:00,2020-12-23 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169299","61976","527",2018-12-30,"169299",1,1,4,99,99,2018-12-30,4,113,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-01-15 00:00:00,2020-01-15 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169403","61977","1099",2019-04-01,"169403",1,1,2,99,99,2019-03-24,1,101,8,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-07-30 00:00:00,2019-07-30 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169469","61977","527",2019-05-12,"169469",1,1,3,99,99,2019-03-05,1,101,8,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-05-14 00:00:00,2019-07-16 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"168883","61978","240",2017-07-06,"168883",1,16,11,99,99,2017-07-06,1,113,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2017-07-11 00:00:00,2021-01-26 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169172","61978","240",2018-07-21,"169172",1,1,3,99,99,2018-07-21,4,101,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-07-22 00:00:00,2021-01-26 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169144","61979","1099",2018-07-02,"169144",1,16,3,99,99,2018-04-08,1,102,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-07-03 00:00:00,2020-12-16 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169189","61979","959",2018-11-24,"169189",1,16,2,99,99,2018-11-24,3,102,1,2018-11-24,,2018-11-24,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-11-16 00:00:00,2020-12-16 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169857","61979","240",2020-01-01,"169857",1,1,3,99,99,2020-01-01,1,101,1,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-01-01 00:00:00,2020-12-16 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169989","61980","240",2020-03-27,"169989",1,35,5,99,99,2020-03-27,2,113,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-03-27 00:00:00,2020-07-07 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169997","61980","240",2020-04-03,"169997",1,36,11,99,99,2020-04-03,2,101,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-04-03 00:00:00,2020-07-07 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"170023","61980","240",2020-04-15,"170023",1,36,11,99,99,2020-04-15,3,102,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-04-15 00:00:00,2020-07-07 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
"169976","61981","240",2020-03-17,"169976",1,35,5,99,99,2020-03-17,1,113,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-04-12 00:00:00,2020-11-24 00:00:00,"0",,"9BBCCC988F194C3D873B9FC2FE8C63FF"
