"ExitID","EnrollmentID","PersonalID","ExitDate","Destination","OtherDestination","HousingAssessment","SubsidyInformation","ProjectCompletionStatus","EarlyExitReason","ExchangeForSex","ExchangeForSexPastThreeMonths","CountOfExchangeForSex","AskedOrForcedToExchangeForSex","AskedOrForcedToExchangeForSexPastThreeMonths","WorkplaceViolenceThreats","WorkplacePromiseDifference","CoercedToContinueWork","LaborExploitPastThreeMonths","CounselingReceived","IndividualCounseling","FamilyCounseling","GroupCounseling","SessionCountAtExit","PostExitCounselingPlan","SessionsInPlan","DestinationSafeClient","DestinationSafeWorker","PosAdultConnections","PosPeerConnections","PosCommunityConnections","AftercareDate","AftercareProvided","EmailSocialMedia","Telephone","InPersonIndividual","InPersonGroup","CMExitReason","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"168762","168762","62155",2017-01-25,30,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-01-25 00:00:00,2017-01-25 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168763","168763","62388",2017-07-05,20,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-07-10 00:00:00,2017-07-10 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168764","168764","61965",2017-02-02,20,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-02-02 00:00:00,2017-02-02 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168765","168765","62480",2017-06-18,8,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-19 00:00:00,2017-06-19 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168766","168766","62157",2016-12-08,22,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2016-12-08 00:00:00,2016-12-08 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168772","168772","61986",2017-03-30,19,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-03-30 00:00:00,2017-03-30 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168773","168773","62490",2017-03-19,25,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-03-19 00:00:00,2017-03-19 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168777","168777","62527",2016-12-30,30,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-01-01 00:00:00,2017-01-01 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168778","168778","62543",2017-03-29,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-03-29 00:00:00,2017-03-29 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168779","168779","62116",2016-12-28,30,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2016-12-29 00:00:00,2016-12-29 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168782","168782","62547",2017-09-12,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-09-12 00:00:00,2017-09-12 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168783","168783","62002",2017-01-03,12,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-01-03 00:00:00,2017-01-03 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168784","168784","62527",2017-09-10,1,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-11-11 00:00:00,2018-11-11 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168786","168786","62504",2017-01-04,13,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-01-09 00:00:00,2017-01-09 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168791","168791","62128",2017-01-23,13,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-01-23 00:00:00,2017-01-23 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168793","168793","62108",2017-02-15,30,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-02-15 00:00:00,2017-02-15 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168795","168795","62168",2017-01-23,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-01-26 00:00:00,2017-01-26 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168796","168796","62164",2017-07-03,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-07-04 00:00:00,2017-07-04 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168798","168798","62168",2017-08-23,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-08-23 00:00:00,2017-08-23 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168800","168800","62170",2017-01-22,99,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-01-22 00:00:00,2017-01-22 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168802","168802","62167",2017-02-26,8,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-02-28 00:00:00,2017-02-28 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168803","168803","62030",2017-02-17,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-02-19 00:00:00,2017-02-19 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168807","168807","62430",2018-02-28,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-02-28 00:00:00,2018-02-28 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168808","168808","62043",2017-06-21,22,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-22 00:00:00,2017-06-22 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168810","168810","62485",2020-03-09,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2020-03-10 00:00:00,2020-03-10 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168812","168812","62083",2017-07-20,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-07-20 00:00:00,2017-07-20 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168812_21779","168812_21779","62084",2017-07-20,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-07-20 00:00:00,2017-07-20 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168812_21780","168812_21780","62085",2017-07-20,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-07-20 00:00:00,2017-07-20 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168812_21781","168812_21781","62086",2017-07-20,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-07-20 00:00:00,2017-07-20 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168813","168813","62173",2017-03-06,22,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-03-08 00:00:00,2017-03-08 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168814","168814","62465",2017-06-09,20,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-13 00:00:00,2017-06-13 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168816","168816","62174",2018-07-08,19,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-07-08 00:00:00,2018-07-08 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168819","168819","62436",2017-04-19,20,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-04-19 00:00:00,2017-04-19 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168820","168820","62157",2017-02-15,22,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-02-15 00:00:00,2017-02-15 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168821","168821","62403",2017-10-03,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-10-03 00:00:00,2017-10-03 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168822","168822","62118",2019-08-03,22,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2019-08-04 00:00:00,2019-08-04 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168823","168823","62166",2017-04-03,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-04-03 00:00:00,2017-04-03 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168826","168826","61994",2017-03-01,22,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-03-01 00:00:00,2017-03-01 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168827","168827","62098",2018-05-02,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-05-02 00:00:00,2018-05-02 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168828","168828","61961",2017-07-16,12,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-07-27 00:00:00,2017-07-27 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168829","168829","62100",2018-07-07,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-07-08 00:00:00,2018-07-08 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168830","168830","62355",2017-04-01,13,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-10 00:00:00,2017-06-10 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168831","168831","62177",2017-11-05,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-11-08 00:00:00,2017-11-08 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168832","168832","62133",2017-11-05,13,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-11-15 00:00:00,2017-11-15 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168833","168833","62176",2017-07-04,12,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-07-04 00:00:00,2017-07-04 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168834","168834","61986",2017-04-11,19,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-04-12 00:00:00,2017-04-12 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168835","168835","62413",2017-08-30,19,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-09-04 00:00:00,2017-09-04 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168837","168837","62517",2019-06-16,22,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2019-06-17 00:00:00,2019-06-17 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168838","168838","62185",2017-06-20,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-27 00:00:00,2017-06-27 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168839","168839","62171",2017-06-06,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-06 00:00:00,2017-06-06 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168839_21782","168839_21782","62121",2017-06-06,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-06 00:00:00,2017-06-06 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168839_21783","168839_21783","62120",2017-06-06,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-06 00:00:00,2017-06-06 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168840","168840","62038",2017-05-06,30,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-05-08 00:00:00,2017-05-08 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168841","168841","61997",2017-12-05,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-12-06 00:00:00,2017-12-06 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168842","168842","62539",2017-05-08,1,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-07 00:00:00,2017-06-07 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168843","168843","62436",2017-06-27,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-27 00:00:00,2017-06-27 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168844","168844","62402",2019-02-17,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2019-02-27 00:00:00,2019-02-27 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168845","168845","62489",2018-05-17,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-05-19 00:00:00,2018-05-19 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168846","168846","62558",2017-05-12,13,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-05-14 00:00:00,2017-05-14 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168847","168847","62146",2017-07-17,20,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-11-01 00:00:00,2017-11-01 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168848","168848","61989",2017-06-15,99,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-15 00:00:00,2017-06-15 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168849","168849","62460",2017-05-22,30,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-05-22 00:00:00,2017-05-22 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168850","168850","62523",2017-10-30,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-10-30 00:00:00,2017-10-30 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168852","168852","62023",2018-06-03,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-06-14 00:00:00,2018-06-14 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168854","168854","62479",2017-05-11,30,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-04 00:00:00,2017-06-04 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168855","168855","62184",2018-07-01,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-07-01 00:00:00,2018-07-01 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168856","168856","62128",2017-08-17,19,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-08-17 00:00:00,2017-08-17 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168858","168858","62192",2017-06-20,3,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-20 00:00:00,2017-06-20 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168859","168859","62128",2018-01-25,19,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-03-27 00:00:00,2018-03-27 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168860","168860","62356",2018-02-03,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-02-03 00:00:00,2018-02-03 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168862","168862","62199",2017-05-27,20,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-09 00:00:00,2017-06-09 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168863","168863","62539",2017-05-31,22,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-06-07 00:00:00,2017-06-07 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168864","168864","62353",2017-05-29,15,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-08-10 00:00:00,2017-08-10 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168866","168866","62189",2017-09-03,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-09-04 00:00:00,2017-09-04 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168868","168868","62076",2018-02-22,1,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-02-25 00:00:00,2018-02-25 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168869","168869","62195",2018-02-27,30,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-02-27 00:00:00,2018-02-27 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168870","168870","61989",2018-01-10,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-02-06 00:00:00,2018-02-06 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168872","168872","62008",2018-02-03,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2018-02-06 00:00:00,2018-02-06 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168873","168873","62196",2017-07-30,12,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-07-31 00:00:00,2017-07-31 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168876","168876","62192",2017-09-03,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-09-04 00:00:00,2017-09-04 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168877","168877","61989",2017-08-08,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-08-09 00:00:00,2017-08-09 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168878","168878","61983",2017-07-03,99,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-07-10 00:00:00,2017-07-10 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168879","168879","62388",2019-07-02,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2019-07-02 00:00:00,2019-07-02 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168880","168880","61984",2017-08-17,30,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-08-20 00:00:00,2017-08-20 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168882","168882","62463",2017-07-25,13,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-07-25 00:00:00,2017-07-25 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"168883","168883","61978",2017-07-20,13,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2017-07-20 00:00:00,2017-07-20 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
