"EnrollmentID","PersonalID","ProjectID","EntryDate","HouseholdID","RelationshipToHoH","LivingSituation","LengthOfStay","LOSUnderThreshold","PreviousStreetESSH","DateToStreetESSH","TimesHomelessPastThreeYears","MonthsHomelessPastThreeYears","DisablingCondition","DateOfEngagement","MoveInDate","DateOfPATHStatus","ClientEnrolledInPATH","ReasonNotEnrolled","WorstHousingSituation","PercentAMI","LastPermanentStreet","LastPermanentCity","LastPermanentState","LastPermanentZIP","AddressDataQuality","ReferralSource","CountOutreachReferralApproaches","DateOfBCPStatus","EligibleForRHY","ReasonNoServices","RunawayYouth","SexualOrientation","SexualOrientationOther","FormerWardChildWelfare","ChildWelfareYears","ChildWelfareMonths","FormerWardJuvenileJustice","JuvenileJusticeYears","JuvenileJusticeMonths","UnemploymentFam","MentalHealthDisorderFam","PhysicalDisabilityFam","AlcoholDrugUseDisorderFam","InsufficientIncome","IncarceratedParent","VAMCStation","TargetScreenReqd","TimeToHousingLoss","AnnualPercentAMI","LiteralHomelessHistory","ClientLeaseholder","HOHLeaseholder","SubsidyAtRisk","EvictionHistory","CriminalRecord","IncarceratedAdult","PrisonDischarge","SexOffender","DisabledHoH","CurrentPregnant","SingleParent","DependentUnder6","HH5Plus","CoCPrioritized","HPScreeningScore","ThresholdScore","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"181535","76783","239",2020-05-01,"181535",1,36,11,99,99,2020-03-01,2,109,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181535_26137","76784","239",2020-07-05,"181535",3,36,11,1,1,2020-03-01,2,110,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"30143D484A7CE85734F0889D1726C6D3"
"181535_26138","76785","239",2020-05-01,"181535",2,28,11,1,1,2020-03-01,2,111,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"30143D484A7CE85734F0889D1726C6D3"
"181536","76786","239",2020-05-01,"181536",1,19,10,99,99,2020-04-15,3,112,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181537","76787","239",2020-05-01,"181537",1,3,10,99,99,2020-03-22,2,113,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181538","76788","239",2020-05-01,"181538",1,31,10,99,99,2020-02-27,3,8,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181539","76789","239",2020-05-01,"181539",1,33,11,99,99,2020-01-29,3,9,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181532_26135","76790","239",2021-02-21,"181532",4,7,2,1,1,2019-08-14,3,103,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181540","76791","239",2020-05-01,"181540",1,20,4,99,99,,,,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181540_26139","76792","239",2021-05-01,"181540",2,21,5,0,99,,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"181541","76793","239",2020-05-01,"181541",1,11,8,99,99,,,,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181541_26140","76794","239",2020-05-01,"181541",3,8,9,0,99,,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"181542","76795","239",2020-05-01,"181542",1,15,3,99,99,2018-09-13,4,113,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181541_26141","76796","239",2020-05-01,"181541",2,9,99,0,99,,,,0,,,,99,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"181543","76797","239",2020-05-01,"181543",1,99,10,99,99,,,,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181544","76798","239",2020-05-01,"181544",1,99,11,99,99,,,,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181545","76799","239",2020-05-01,"181545",1,6,5,99,99,,,,1,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181546","76800","239",2020-05-01,"181546",1,99,2,99,99,,,,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181547","76801","239",2020-05-01,"181547",1,25,8,99,99,,,,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181548","76802","239",2020-05-01,"181548",1,99,3,99,99,,,,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181549","76803","239",2020-05-01,"181549",1,99,4,99,99,,,,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181550","76804","239",2020-05-01,"181550",1,99,5,99,99,,,,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181551","76805","239",2020-05-01,"181551",1,4,11,99,99,1999-05-07,9,113,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181552","76806","239",2020-05-01,"181552",1,99,8,99,99,,,,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181553","76807","239",2020-05-01,"181553",1,99,99,99,99,,,,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181554","76808","239",2020-05-01,"181554",1,99,99,99,99,,,,0,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"181670","76809","239",2020-05-01,"181670",1,16,5,99,99,2019-08-14,4,113,1,2021-02-01,,2021-02-01,1,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-08-25 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
