"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIPacific","White","RaceNone","Ethnicity","Female","Male","NoSingleGender","Transgender","Questioning","GenderNone","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"92175","Walnut","","Chickens","",99,"300041593",99,1966-01-01,2,0,0,0,0,0,99,99,0,0,0,0,0,99,0,,,,,,,,,,,,,2012-02-23 18:06:00,2022-02-13 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92192","Newt","Y","Shakespeare","",99,"300041679",2,1975-06-29,1,0,0,0,0,1,,99,1,0,0,0,0,,0,,,,,,,,,,,,,2012-10-15 18:15:00,2012-10-15 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92193","Reindeer","F","Phinger","",2,"300041681",99,2008-01-01,2,0,0,0,0,0,99,99,0,1,0,0,0,,0,,,,,,,,,,,,,2015-08-18 20:01:00,2015-08-18 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92197","Dragonfly","T","Solemnly","",99,"300041697",99,1984-01-22,2,0,0,0,0,0,99,1,1,0,0,0,0,,0,,,,,,,,,,,,,2011-02-11 20:32:00,2011-02-11 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92207","Parsnip","F","Parlance","",99,"300041744",99,1980-06-02,99,0,0,0,0,1,,99,0,1,0,0,0,,1,,,,,,,,,,,1,,2012-10-15 18:32:00,2022-05-06 00:00:00,"889",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92237","Trillium","","Parliament","",1,"300041852",99,,9,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2019-04-11 18:55:00,2019-06-27 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92239","Pencil","","Phalange","",99,"300041859",99,,99,0,0,0,0,0,99,99,0,0,0,0,0,99,0,,,,,,,,,,,,,2013-06-11 19:24:00,2013-06-11 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92284","Clove","Y","Pharynx","",1,"300042099",99,1951-04-19,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2018-03-20 15:58:00,2018-03-20 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92295","Amethyst","Y","Often","",99,"300042169",8,,8,0,0,0,0,0,8,8,0,0,0,0,0,99,99,,,,,,,,,,,,,2013-09-10 15:28:00,2013-09-10 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92305","Patchouli","Y","Trousers","",1,"300042232",99,,99,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2015-06-19 15:17:00,2015-06-19 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92312","View","T","Notebook","MSW, LISW",99,"300042264",99,,99,0,0,0,0,1,,99,1,0,0,0,0,,0,,,,,,,,,,,,,2012-10-15 18:35:00,2012-10-15 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92325","Birthday","R","Optimistic","",1,"300042333",9,1956-07-01,1,0,0,0,0,1,,0,1,0,0,0,0,,99,,,,,,,,,,,,,2014-11-11 21:21:00,2014-11-11 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92331","Opal","R","Quick","",99,"300042361",1,1963-04-12,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2012-10-15 18:37:00,2021-12-20 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"92335","Paintbrush","Z","Raspy","III",2,"300042373",99,2010-01-01,2,0,0,0,0,0,99,99,1,0,0,0,0,,99,,,,,,,,,,,,,2015-08-18 20:03:00,2015-08-18 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
