"ServicesID","EnrollmentID","PersonalID","DateProvided","RecordType","TypeProvided","OtherTypeProvided","SubTypeProvided","FAAmount","ReferralOutcome","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"7035","2160","6783","2016-01-02","200","200","","","","","2016-01-13 13:45:00","2016-01-13 13:45:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7036","2154","6788","2016-01-04","200","200","","","","","2016-01-14 09:44:00","2016-01-14 09:44:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7037","2168","6809","2016-01-11","200","200","","","","","2016-01-20 14:27:00","2016-01-20 14:27:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7038","2168","6809","2016-01-12","200","200","","","","","2016-01-21 09:38:00","2016-01-21 09:38:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7039","2168","6809","2016-01-12","200","200","","","","","2016-01-21 11:12:00","2016-01-21 11:12:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7040","2168","6809","2016-01-13","200","200","","","","","2016-01-25 12:03:00","2016-01-25 12:03:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7041","2168","6809","2016-01-14","200","200","","","","","2016-01-26 06:31:00","2016-01-26 06:31:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7042","2168","6809","2016-01-14","200","200","","","","","2016-01-26 06:59:00","2016-01-26 06:59:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7043","2168","6809","2016-01-15","200","200","","","","","2016-01-26 06:59:00","2016-01-26 06:59:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7044","2168","6809","2016-01-16","200","200","","","","","2016-01-26 06:59:00","2016-01-26 06:59:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7045","2168","6809","2016-01-17","200","200","","","","","2016-01-26 06:59:00","2016-01-26 06:59:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7046","2168","6809","2016-01-18","200","200","","","","","2016-01-26 06:59:00","2016-01-26 06:59:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7047","2168","6809","2016-01-22","200","200","","","","","2016-01-26 06:59:00","2016-01-26 06:59:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7048","2168","6809","2016-01-23","200","200","","","","","2016-01-26 06:59:00","2016-01-26 06:59:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7049","2143","6804","2016-01-26","200","200","","","","","2016-01-27 11:54:00","2016-01-27 11:54:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7050","2168","6809","2016-01-20","200","200","","","","","2016-01-27 12:46:00","2016-01-27 12:46:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7051","2168","6809","2016-01-21","200","200","","","","","2016-01-27 12:46:00","2016-01-27 12:46:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7052","2168","6809","2016-01-23","200","200","","","","","2016-01-27 12:46:00","2016-01-27 12:46:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7053","2168","6809","2016-01-24","200","200","","","","","2016-01-27 12:46:00","2016-01-27 12:46:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7054","2168","6809","2016-01-16","200","200","","","","","2016-01-27 14:20:00","2016-01-27 14:20:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7055","2168","6809","2016-01-19","200","200","","","","","2016-02-03 11:22:00","2016-02-03 11:22:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7056","2168","6809","2016-01-20","200","200","","","","","2016-02-03 14:48:00","2016-02-03 14:48:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7057","2168","6809","2016-01-20","200","200","","","","","2016-02-03 15:03:00","2016-02-03 15:03:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7058","2168","6809","2016-01-21","200","200","","","","","2016-02-04 07:11:00","2016-02-04 07:11:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7059","2168","6809","2016-01-22","200","200","","","","","2016-02-04 07:39:00","2016-02-04 07:39:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7060","2168","6809","2016-01-23","200","200","","","","","2016-02-04 10:11:00","2016-02-04 10:11:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7061","2160","6783","2016-01-23","200","200","","","","","2016-02-04 10:11:00","2016-02-04 10:11:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7062","2168","6809","2016-01-29","200","200","","","","","2016-02-07 09:30:00","2016-02-07 09:30:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7063","2168","6809","2016-01-30","200","200","","","","","2016-02-11 06:05:00","2016-02-11 06:05:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7064","2168","6809","2016-02-10","200","200","","","","","2016-02-11 12:25:00","2016-02-11 12:25:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7065","2150","6787","2016-02-10","200","200","","","","","2016-02-11 12:26:00","2016-02-11 12:26:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7066","2168","6809","2016-01-30","200","200","","","","","2016-02-12 09:28:00","2016-02-12 09:28:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7067","2168","6809","2016-02-21","200","200","","","","","2016-03-07 06:40:00","2016-03-07 06:40:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7068","2141","6805","2016-03-21","200","200","","","","","2016-03-22 11:23:00","2016-03-22 11:23:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7069","2141","6805","2016-03-20","200","200","","","","","2016-03-22 11:53:00","2016-03-22 11:53:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7070","2168","6809","2016-02-22","200","200","","","","","2016-03-28 12:11:00","2016-03-28 12:11:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7071","2141","6805","2016-04-09","200","200","","","","","2016-04-11 09:46:00","2016-04-11 09:46:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7072","2141","6805","2016-04-03","200","200","","","","","2016-04-12 10:34:00","2016-04-12 10:34:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7073","2141","6805","2016-04-06","200","200","","","","","2016-04-12 12:43:00","2016-04-12 12:43:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7074","2155","6807","2016-04-12","200","200","","","","","2016-04-13 10:42:00","2016-04-13 10:42:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7075","2167","6795","2016-07-16","200","200","","","","","2016-07-17 10:16:00","2016-07-17 10:16:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7076","2167","6795","2016-07-18","200","200","","","","","2016-07-19 09:38:00","2016-07-19 09:38:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7077","2168","6809","2016-02-21","200","200","","","","","2016-04-19 07:36:00","2016-04-19 07:36:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7078","2160","6783","2016-02-21","200","200","","","","","2016-04-19 07:37:00","2016-04-19 07:37:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7079","2168","6809","2016-04-20","200","200","","","","","2016-04-21 07:37:00","2016-04-21 07:37:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7080","2168","6809","2016-02-24","200","200","","","","","2016-04-28 04:46:00","2016-04-28 04:46:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7081","2175","6812","2016-02-24","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7082","2175","6812","2016-02-25","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7083","2175","6812","2016-02-28","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7084","2175","6812","2016-03-02","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7085","2175","6812","2016-03-06","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7086","2175","6812","2016-03-10","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7087","2175","6812","2016-03-12","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7088","2175","6812","2016-03-16","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7089","2175","6812","2016-03-21","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7090","2175","6812","2016-03-26","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7091","2175","6812","2016-03-30","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7092","2175","6812","2016-04-07","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7093","2175","6812","2016-04-09","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7094","2175","6812","2016-04-10","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7095","2175","6812","2016-04-19","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7096","2175","6812","2016-04-20","200","200","","","","","2016-04-28 05:21:00","2016-04-28 05:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7097","2141","6805","2016-04-02","200","200","","","","","2016-04-28 06:19:00","2016-04-28 06:19:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7098","2149","6808","2016-04-14","200","200","","","","","2016-04-30 10:47:00","2016-04-30 10:47:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7099","2142","6785","2015-12-05","200","200","","","","","2016-05-03 04:15:00","2016-05-03 04:15:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7100","2142","6785","2015-12-05","200","200","","","","","2016-05-03 05:11:00","2016-05-03 05:11:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7101","2141","6805","2016-04-16","200","200","","","","","2016-05-03 11:05:00","2016-05-03 11:05:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7102","2149","6808","2016-04-16","200","200","","","","","2016-05-03 11:05:00","2016-05-03 11:05:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7103","2167","6795","2016-05-13","200","200","","","","","2016-05-18 09:08:00","2016-05-18 09:08:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7104","2167","6795","2016-05-16","200","200","","","","","2016-05-18 12:23:00","2016-05-18 12:23:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7105","2167","6795","2016-05-21","200","200","","","","","2016-05-25 09:19:00","2016-05-25 09:19:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7106","2141","6805","2016-05-20","200","200","","","","","2016-05-25 09:56:00","2016-05-25 09:56:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7107","2167","6795","2016-05-20","200","200","","","","","2016-05-25 09:56:00","2016-05-25 09:56:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7108","2141","6805","2016-05-23","200","200","","","","","2016-05-25 12:18:00","2016-05-25 12:18:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7109","2167","6795","2016-05-10","200","200","","","","","2016-05-26 11:23:00","2016-05-26 11:23:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7110","2167","6795","2016-05-08","200","200","","","","","2016-05-27 04:24:00","2016-05-27 04:24:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7111","2167","6795","2016-05-07","200","200","","","","","2016-05-27 04:53:00","2016-05-27 04:53:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7112","2167","6795","2016-05-05","200","200","","","","","2016-05-27 06:30:00","2016-05-27 06:30:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7113","2141","6805","2016-05-07","200","200","","","","","2016-05-28 03:14:00","2016-05-28 03:14:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7114","2141","6805","2016-04-17","200","200","","","","","2016-05-30 08:07:00","2016-05-30 08:07:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7115","2141","6805","2016-04-20","200","200","","","","","2016-05-30 10:15:00","2016-05-30 10:15:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7116","2149","6808","2016-04-20","200","200","","","","","2016-05-30 10:15:00","2016-05-30 10:15:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7117","2141","6805","2016-04-25","200","200","","","","","2016-05-30 11:39:00","2016-05-30 11:39:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7118","2167","6795","2016-05-28","200","200","","","","","2016-05-31 08:53:00","2016-05-31 08:53:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7119","2167","6795","2016-09-26","200","200","","","","","2016-09-27 12:29:00","2016-09-27 12:29:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7120","2149","6808","2016-05-31","200","200","","","","","2016-06-01 10:23:00","2016-06-01 10:23:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7121","2167","6795","2016-05-31","200","200","","","","","2016-06-01 10:23:00","2016-06-01 10:23:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7122","2141","6805","2016-05-31","200","200","","","","","2016-06-01 10:23:00","2016-06-01 10:23:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7123","2165","6813","2016-05-30","200","200","","","","","2016-06-01 11:34:00","2016-06-01 11:34:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7124","2167","6795","2016-05-30","200","200","","","","","2016-06-01 11:34:00","2016-06-01 11:34:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7125","2141","6805","2016-04-22","200","200","","","","","2016-06-02 10:58:00","2016-06-02 10:58:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7126","2141","6805","2016-04-28","200","200","","","","","2016-06-02 12:18:00","2016-06-02 12:18:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7127","2167","6795","2016-10-06","200","200","","","","","2016-10-07 09:14:00","2016-10-07 09:14:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7130","2149","6808","2016-06-10","200","200","","","","","2016-06-11 10:18:00","2016-06-11 10:18:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7131","2141","6805","2016-04-30","200","200","","","","","2016-06-12 04:58:00","2016-06-12 04:58:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7132","2142","6785","2015-12-04","200","200","","","","","2016-06-20 09:34:00","2016-06-20 09:34:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7133","2167","6795","2015-12-09","200","200","","","","","2016-06-20 10:49:00","2016-06-20 10:49:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7136","2164","6786","2016-06-17","200","200","","","","","2016-06-23 10:19:00","2016-06-23 10:19:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7137","2164","6786","2016-06-12","200","200","","","","","2016-06-26 06:26:00","2016-06-26 06:26:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7138","2141","6805","2016-06-12","200","200","","","","","2016-06-26 06:31:00","2016-06-26 06:31:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7139","2164","6786","2016-06-12","200","200","","","","","2016-06-26 07:15:00","2016-06-26 07:15:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7140","2141","6805","2016-06-12","200","200","","","","","2016-06-26 07:18:00","2016-06-26 07:18:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7141","2167","6795","2016-06-12","200","200","","","","","2016-06-26 07:21:00","2016-06-26 07:21:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7142","2159","6784","2016-06-05","200","200","","","","","2016-07-01 05:01:00","2016-07-01 05:01:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7143","2167","6795","2016-06-07","200","200","","","","","2016-07-01 05:34:00","2016-07-01 05:34:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7144","2141","6805","2016-06-10","200","200","","","","","2016-07-01 06:50:00","2016-07-01 06:50:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7145","2167","6795","2016-09-27","200","200","","","","","2016-09-28 11:58:00","2016-09-28 11:58:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7147","2167","6795","2016-06-02","200","200","","","","","2016-07-02 06:23:00","2016-07-02 06:23:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7148","2167","6795","2016-06-13","200","200","","","","","2016-07-02 08:14:00","2016-07-02 08:14:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7149","2164","6786","2016-06-18","200","200","","","","","2016-07-02 08:33:00","2016-07-02 08:33:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7150","2167","6795","2016-06-21","200","200","","","","","2016-07-02 09:05:00","2016-07-02 09:05:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7151","2141","6805","2016-06-25","200","200","","","","","2016-07-02 09:51:00","2016-07-02 09:51:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7152","2167","6795","2016-06-14","200","200","","","","","2016-07-03 04:45:00","2016-07-03 04:45:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7153","2167","6795","2016-06-20","200","200","","","","","2016-07-03 06:11:00","2016-07-03 06:11:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7154","2165","6813","2016-06-22","200","200","","","","","2016-07-03 06:14:00","2016-07-03 06:14:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7155","2141","6805","2016-06-22","200","200","","","","","2016-07-03 06:18:00","2016-07-03 06:18:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7156","2167","6795","2016-06-22","200","200","","","","","2016-07-03 06:20:00","2016-07-03 06:20:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7157","2141","6805","2016-06-23","200","200","","","","","2016-07-03 06:35:00","2016-07-03 06:35:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7158","2164","6786","2016-06-23","200","200","","","","","2016-07-03 06:38:00","2016-07-03 06:38:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7159","2167","6795","2016-06-30","200","200","","","","","2016-07-05 09:30:00","2016-07-05 09:30:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7160","2164","6786","2016-07-01","200","200","","","","","2016-07-05 09:55:00","2016-07-05 09:55:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7161","2165","6813","2016-06-29","200","200","","","","","2016-07-05 10:54:00","2016-07-05 10:54:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7162","2165","6813","2016-06-28","200","200","","","","","2016-07-05 11:15:00","2016-07-05 11:15:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7163","2167","6795","2016-06-28","200","200","","","","","2016-07-05 11:15:00","2016-07-05 11:15:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7164","2165","6813","2016-06-27","200","200","","","","","2016-07-05 11:33:00","2016-07-05 11:33:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7165","2141","6805","2016-06-27","200","200","","","","","2016-07-05 11:33:00","2016-07-05 11:33:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7166","2165","6813","2016-07-04","200","200","","","","","2016-07-05 11:53:00","2016-07-05 11:53:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7167","2160","6783","2015-12-24","200","200","","","","","2016-07-05 12:32:00","2016-07-05 12:32:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7168","2167","6795","2016-07-05","200","200","","","","","2016-07-06 08:39:00","2016-07-06 08:39:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7169","2141","6805","2016-07-05","200","200","","","","","2016-07-06 08:39:00","2016-07-06 08:39:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7171","2167","6795","2015-12-11","200","200","","","","","2016-07-08 04:51:00","2016-07-08 04:51:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7172","2159","6784","2015-12-11","200","200","","","","","2016-07-08 04:54:00","2016-07-08 04:54:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7173","2164","6786","2016-07-07","200","200","","","","","2016-07-08 08:34:00","2016-07-08 08:34:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7174","2167","6795","2016-07-08","200","200","","","","","2016-07-09 08:42:00","2016-07-09 08:42:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7175","2168","6809","2016-02-06","200","200","","","","","2016-07-11 05:52:00","2016-07-11 05:52:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7176","2167","6795","2016-09-25","200","200","","","","","2016-09-26 12:13:00","2016-09-26 12:13:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7177","2164","6786","2016-07-12","200","200","","","","","2016-07-13 08:30:00","2016-07-13 08:30:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7178","2167","6795","2016-07-12","200","200","","","","","2016-07-13 08:29:00","2016-07-13 08:29:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7179","2141","6805","2016-07-13","200","200","","","","","2016-07-14 10:11:00","2016-07-14 10:11:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7180","2164","6786","2016-07-13","200","200","","","","","2016-07-14 10:11:00","2016-07-14 10:11:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7181","2141","6805","2016-07-15","200","200","","","","","2016-07-16 08:22:00","2016-07-16 08:22:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7182","2168","6809","2016-02-26","200","200","","","","","2016-04-26 08:30:00","2016-04-26 08:30:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7183","2141","6805","2016-07-19","200","200","","","","","2016-07-20 09:27:00","2016-07-20 09:27:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7184","2141","6805","2016-07-20","200","200","","","","","2016-07-21 08:29:00","2016-07-21 08:29:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7185","2141","6805","2016-07-21","200","200","","","","","2016-07-22 09:44:00","2016-07-22 09:44:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7186","2164","6786","2016-07-10","200","200","","","","","2016-07-29 10:51:00","2016-07-29 10:51:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7187","2141","6805","2016-06-04","200","200","","","","","2016-07-30 04:44:00","2016-07-30 04:44:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7188","2167","6795","2016-06-04","200","200","","","","","2016-07-30 04:44:00","2016-07-30 04:44:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7189","2164","6786","2016-07-11","200","200","","","","","2016-07-30 05:08:00","2016-07-30 05:08:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7190","2165","6813","2016-07-11","200","200","","","","","2016-07-30 05:19:00","2016-07-30 05:19:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7191","2167","6795","2016-07-30","200","200","","","","","2016-07-31 08:26:00","2016-07-31 08:26:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7192","2141","6805","2016-08-02","200","200","","","","","2016-08-03 07:02:00","2016-08-03 07:02:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7193","2167","6795","2016-10-02","200","200","","","","","2016-10-03 09:50:00","2016-10-03 09:50:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7194","2165","6813","2016-08-01","200","200","","","","","2016-08-05 08:19:00","2016-08-05 08:19:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7195","2167","6795","2016-08-01","200","200","","","","","2016-08-05 08:19:00","2016-08-05 08:19:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7196","2167","6795","2016-08-04","200","200","","","","","2016-08-05 08:42:00","2016-08-05 08:42:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7197","2167","6795","2016-08-08","200","200","","","","","2016-08-09 08:32:00","2016-08-09 08:32:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7198","2167","6795","2016-08-09","200","200","","","","","2016-08-10 08:08:00","2016-08-10 08:08:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7199","2167","6795","2016-08-13","200","200","","","","","2016-08-14 08:27:00","2016-08-14 08:27:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7200","2167","6795","2016-08-15","200","200","","","","","2016-08-16 07:39:00","2016-08-16 07:39:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7201","2167","6795","2016-08-27","200","200","","","","","2016-08-28 08:33:00","2016-08-28 08:33:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7202","2167","6795","2016-08-17","200","200","","","","","2016-08-19 05:27:00","2016-08-19 05:27:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7203","2167","6795","2016-08-18","200","200","","","","","2016-08-19 08:07:00","2016-08-19 08:07:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7204","2141","6805","2016-08-21","200","200","","","","","2016-08-22 08:50:00","2016-08-22 08:50:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7205","2167","6795","2016-08-21","200","200","","","","","2016-08-22 08:50:00","2016-08-22 08:50:00","eusebio","","77ebf652741208fa9a36c52556058416"
"7206","2167","6795","2016-08-29","200","200","","","","","2016-08-30 08:17:00","2016-08-30 08:17:00","eusebio","","77ebf652741208fa9a36c52556058416"
