"EnrollmentCOCID","EnrollmentID","HouseholdID","ProjectID","PersonalID","InformationDate","CoCCode","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"4061253","169145",169145,"808","61952",2016-06-15,"XX-500",1,2016-07-02 00:00:00,2016-07-02 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061254","169576",169576,"882","61952",2017-07-26,"XX-500",1,2017-07-26 00:00:00,2017-07-26 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061255","169654",169654,"240","61952",2017-09-06,"XX-500",1,2017-10-11 00:00:00,2017-10-11 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061256","169113",169113,"882","61953",2016-05-11,"XX-500",1,2016-05-12 00:00:00,2016-05-12 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061257","169573",169573,"240","61953",2017-06-09,"XX-500",1,2017-07-25 00:00:00,2017-07-25 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061258","169879",169879,"882","61953",2018-01-11,"XX-500",1,2018-02-17 00:00:00,2018-02-17 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061259","169943",169943,"240","61953",2018-02-17,"XX-500",1,2018-02-17 00:00:00,2018-02-17 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061260","169295",169295,"242","61954",2016-12-24,"XX-500",1,2017-03-09 00:00:00,2017-03-09 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061261","169330",169330,"882","61955",2017-01-27,"XX-500",1,2017-01-28 00:00:00,2017-01-28 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061262","169787",169787,"882","61955",2017-11-21,"XX-500",1,2017-11-21 00:00:00,2017-11-21 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061263","170197",170197,"882","61955",2018-09-15,"XX-500",1,2018-09-15 00:00:00,2018-09-15 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061264","168904",168904,"882","61956",2015-08-16,"XX-500",1,2015-08-16 00:00:00,2015-08-16 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061265","168906",168906,"240","61956",2015-08-19,"XX-500",1,2015-08-19 00:00:00,2015-08-19 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061266","168917",168917,"242","61956",2015-09-04,"XX-500",1,2015-09-30 00:00:00,2015-09-30 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061267","169351",169351,"240","61956",2017-02-16,"XX-500",1,2017-02-16 00:00:00,2017-02-16 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061268","169537",169537,"242","61956",2017-06-30,"XX-500",1,2017-07-01 00:00:00,2017-07-01 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061269","169657",169657,"242","61956",2017-09-06,"XX-500",1,2017-09-08 00:00:00,2017-09-08 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061270","168991",168991,"242","61957",2015-12-19,"XX-500",1,2015-12-22 00:00:00,2015-12-22 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061271","169041",169041,"882","61957",2016-02-07,"XX-500",1,2016-02-07 00:00:00,2016-02-07 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061272","169485",169485,"242","61957",2017-05-24,"XX-500",1,2017-05-24 00:00:00,2017-05-24 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061273","169528",169528,"808","61957",2017-06-23,"XX-500",1,2017-06-24 00:00:00,2017-06-24 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061275","168903",168903,"441","61959",2015-08-15,"XX-500",1,2015-10-13 00:00:00,2015-10-13 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061276","170345",170345,"441","61960",2018-08-15,"XX-500",1,2019-01-04 00:00:00,2019-01-04 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061277","168828",168828,"808","61961",2015-02-28,"XX-500",1,2015-02-28 00:00:00,2015-02-28 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061278","170155",170155,"240","61961",2018-08-01,"XX-500",1,2018-08-01 00:00:00,2018-08-01 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061279","170262",170262,"240","61961",2018-08-27,"XX-500",1,2018-10-31 00:00:00,2018-10-31 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061281","168736",168736,"808","61963",2014-10-04,"XX-500",1,2014-10-09 00:00:00,2014-10-09 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061282","169517",169517,"882","61963",2017-06-21,"XX-500",1,2017-06-21 00:00:00,2017-06-21 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061283","169627",169627,"240","61963",2017-08-22,"XX-500",1,2017-08-22 00:00:00,2017-08-22 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061284","169908",169908,"882","61963",2018-02-01,"XX-500",1,2018-02-01 00:00:00,2018-02-01 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061285","169919",169919,"240","61963",2018-02-08,"XX-500",1,2018-02-08 00:00:00,2018-02-08 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061286","170010",170010,"240","61963",2018-04-07,"XX-500",1,2018-04-07 00:00:00,2018-04-07 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061287","170148",170148,"240","61963",2018-07-26,"XX-500",1,2018-08-04 00:00:00,2018-08-04 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061288","170397",170397,"441","61964",2017-03-08,"XX-500",1,2017-03-08 00:00:00,2017-03-08 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061289","168764",168764,"240","61965",2014-12-02,"XX-500",1,2015-01-15 00:00:00,2015-01-15 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061290","169008",169008,"240","61965",2016-01-12,"XX-500",1,2016-01-28 00:00:00,2016-01-28 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061291","169091",169091,"441","61965",2016-04-01,"XX-500",1,2016-10-09 00:00:00,2016-10-09 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061292","169204",169204,"240","61965",2016-09-10,"XX-500",1,2016-09-10 00:00:00,2016-09-10 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061293","169472",169472,"240","61965",2017-05-16,"XX-500",1,2017-05-16 00:00:00,2017-05-16 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061294","169910",169910,"882","61965",2018-02-03,"XX-500",1,2018-03-02 00:00:00,2018-03-02 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061295","169916",169916,"240","61965",2018-02-06,"XX-500",1,2018-03-09 00:00:00,2018-03-09 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061296","169086",169086,"242","61966",2016-03-24,"XX-500",1,2016-03-24 00:00:00,2016-03-24 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061297","169156",169156,"808","61966",2016-07-01,"XX-500",1,2016-07-01 00:00:00,2016-07-01 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061300","169075",169075,"242","61968",2016-03-09,"XX-500",1,2016-03-09 00:00:00,2016-03-09 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061301","169157",169157,"808","61968",2016-07-01,"XX-500",1,2016-07-01 00:00:00,2016-07-01 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061304","170237",170237,"808","61970",2018-01-18,"XX-500",1,2018-03-08 00:00:00,2018-03-08 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061305","168984",168984,"882","61971",2015-12-17,"XX-500",1,2015-12-17 00:00:00,2015-12-17 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061306","168994",168994,"882","61971",2015-12-28,"XX-500",1,2015-12-28 00:00:00,2015-12-28 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061307","169952",169952,"882","61971",2018-02-25,"XX-500",1,2018-02-25 00:00:00,2018-02-25 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061309","169647",169647,"882","61972",2017-09-04,"XX-500",1,2017-11-29 00:00:00,2017-11-29 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061310","169696",169696,"240","61972",2017-10-03,"XX-500",1,2017-10-03 00:00:00,2017-10-03 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061311","169752",169752,"882","61972",2017-11-03,"XX-500",1,2017-11-07 00:00:00,2017-11-07 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061312","169772",169772,"240","61972",2017-11-16,"XX-500",1,2017-11-29 00:00:00,2017-11-29 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061313","169402",169402,"240","61973",2017-03-30,"XX-500",1,2017-03-30 00:00:00,2017-03-30 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061314","170348",170348,"808","61973",2017-11-01,"XX-500",1,2017-11-10 00:00:00,2017-11-10 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061315","169978",169978,"242","61974",2018-03-17,"XX-500",1,2018-03-17 00:00:00,2018-03-17 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061316","170251",170251,"808","61974",2018-04-20,"XX-500",1,2018-07-25 00:00:00,2018-07-25 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061317","169127",169127,"240","61975",2016-06-11,"XX-500",1,2016-07-09 00:00:00,2016-07-09 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061318","169175",169175,"242","61975",2016-07-24,"XX-500",1,2016-07-24 00:00:00,2016-07-24 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061319","169255",169255,"242","61975",2016-11-12,"XX-500",1,2016-11-30 00:00:00,2016-11-30 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061320","169630",169630,"242","61975",2017-08-22,"XX-500",1,2017-08-31 00:00:00,2017-08-31 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061321","169666",169666,"808","61975",2017-09-14,"XX-500",1,2017-09-15 00:00:00,2017-09-15 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061322","169835",169835,"882","61975",2017-12-19,"XX-500",1,2017-12-22 00:00:00,2017-12-22 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061323","169842",169842,"240","61975",2017-12-22,"XX-500",1,2017-12-22 00:00:00,2017-12-22 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061324","169918",169918,"242","61975",2018-02-08,"XX-500",1,2018-02-08 00:00:00,2018-02-08 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061325","169299",169299,"808","61976",2016-12-28,"XX-500",1,2018-01-13 00:00:00,2018-01-13 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061326","169403",169403,"242","61977",2017-03-30,"XX-500",1,2017-07-28 00:00:00,2017-07-28 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061327","169469",169469,"808","61977",2017-05-10,"XX-500",1,2017-05-12 00:00:00,2017-05-12 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061328","168790",168790,"882","61978",2015-01-08,"XX-500",1,2015-01-28 00:00:00,2015-01-28 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061329","168809",168809,"882","61978",2015-01-28,"XX-500",1,2015-01-28 00:00:00,2015-01-28 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061330","168883",168883,"240","61978",2015-07-04,"XX-500",1,2015-07-09 00:00:00,2015-07-09 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061331","169141",169141,"882","61978",2016-06-30,"XX-500",1,2016-07-01 00:00:00,2016-07-01 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061332","169172",169172,"240","61978",2016-07-19,"XX-500",1,2016-07-20 00:00:00,2016-07-20 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061333","169945",169945,"882","61978",2018-02-17,"XX-500",1,2018-02-17 00:00:00,2018-02-17 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061334","169144",169144,"242","61979",2016-06-30,"XX-500",1,2016-07-01 00:00:00,2016-07-01 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061336","169786",169786,"882","61979",2017-11-21,"XX-500",1,2017-12-30 00:00:00,2017-12-30 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061337","169857",169857,"240","61979",2017-12-30,"XX-500",1,2017-12-30 00:00:00,2017-12-30 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061338","169989",169989,"240","61980",2018-03-25,"XX-500",1,2018-03-25 00:00:00,2018-03-25 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061339","169997",169997,"240","61980",2018-04-01,"XX-500",1,2018-04-01 00:00:00,2018-04-01 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061340","170023",170023,"240","61980",2018-04-13,"XX-500",1,2018-04-13 00:00:00,2018-04-13 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061341","169976",169976,"240","61981",2018-03-15,"XX-500",1,2018-04-10 00:00:00,2018-04-10 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061342","170226",170226,"808","61981",2018-05-25,"XX-500",1,2018-05-25 00:00:00,2018-05-25 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061343","168739",168739,"882","61982",2014-10-17,"XX-500",1,2014-12-18 00:00:00,2014-12-18 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061344","169900",169900,"882","61982",2018-01-27,"XX-500",1,2018-01-27 00:00:00,2018-01-27 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061345","168878",168878,"242","61983",2015-06-20,"XX-500",1,2015-06-25 00:00:00,2015-06-25 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061346","169100",169100,"242","61983",2016-04-08,"XX-500",1,2016-04-08 00:00:00,2016-04-08 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061347","170383",170383,"808","61983",2018-07-27,"XX-500",1,2019-01-03 00:00:00,2019-01-03 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061348","168880",168880,"240","61984",2015-07-02,"XX-500",1,2015-07-02 00:00:00,2015-07-02 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061349","169054",169054,"882","61984",2016-02-19,"XX-500",1,2016-02-20 00:00:00,2016-02-20 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061350","169269",169269,"240","61984",2016-12-01,"XX-500",1,2016-12-02 00:00:00,2016-12-02 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061351","169336",169336,"240","61984",2017-02-04,"XX-500",1,2017-02-04 00:00:00,2017-02-04 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061352","169426",169426,"808","61984",2017-03-10,"XX-500",1,2017-04-15 00:00:00,2017-04-15 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061353","170030",170030,"242","61985",2018-04-18,"XX-500",1,2018-04-18 00:00:00,2018-04-18 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061354","168772",168772,"240","61986",2014-12-12,"XX-500",1,2014-12-12 00:00:00,2014-12-12 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061355","168834",168834,"808","61986",2015-03-14,"XX-500",1,2015-03-14 00:00:00,2015-03-14 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061356","168954",168954,"882","61986",2015-11-18,"XX-500",1,2015-11-18 00:00:00,2015-11-18 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061357","168958",168958,"240","61986",2015-11-20,"XX-500",1,2015-12-16 00:00:00,2015-12-16 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061358","169646",169646,"882","61986",2017-09-04,"XX-500",1,2017-09-07 00:00:00,2017-09-07 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061359","169663",169663,"240","61986",2017-09-12,"XX-500",1,2017-09-19 00:00:00,2017-09-19 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061360","169664",169664,"242","61986",2017-09-13,"XX-500",1,2017-09-19 00:00:00,2017-09-19 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061361","170229",170229,"808","61986",2018-02-08,"XX-500",1,2018-02-08 00:00:00,2018-02-08 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061362","169395",169395,"240","61987",2017-03-25,"XX-500",1,2017-03-28 00:00:00,2017-03-28 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061363","169413",169413,"808","61987",2017-04-06,"XX-500",1,2017-04-08 00:00:00,2017-04-08 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061364","170129",170129,"240","61987",2018-07-06,"XX-500",1,2018-07-06 00:00:00,2018-07-06 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061365","168978",168978,"882","61988",2015-12-12,"XX-500",1,2015-12-12 00:00:00,2015-12-12 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061366","168987",168987,"882","61988",2015-12-18,"XX-500",1,2015-12-18 00:00:00,2015-12-18 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061367","169308",169308,"882","61988",2017-01-13,"XX-500",1,2017-01-13 00:00:00,2017-01-13 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061368","169921",169921,"882","61988",2018-02-08,"XX-500",1,2018-02-08 00:00:00,2018-02-08 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061369","168848",168848,"242","61989",2015-03-22,"XX-500",1,2015-04-22 00:00:00,2015-04-22 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061370","168870",168870,"808","61989",2015-05-29,"XX-500",1,2016-09-02 00:00:00,2016-09-02 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061371","168875",168875,"882","61989",2015-06-18,"XX-500",1,2015-06-18 00:00:00,2015-06-18 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061372","168877",168877,"240","61989",2015-06-19,"XX-500",1,2015-09-03 00:00:00,2015-09-03 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061373","169280",169280,"242","61989",2016-12-18,"XX-500",1,2016-12-18 00:00:00,2016-12-18 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061374","169383",169383,"882","61989",2017-03-17,"XX-500",1,2017-03-21 00:00:00,2017-03-21 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061375","169391",169391,"240","61989",2017-03-23,"XX-500",1,2017-03-23 00:00:00,2017-03-23 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061376","169394",169394,"242","61989",2017-03-26,"XX-500",1,2017-03-26 00:00:00,2017-03-26 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061377","169477",169477,"808","61989",2017-04-25,"XX-500",1,2017-05-18 00:00:00,2017-05-18 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061378","168974",168974,"441","61990",2015-09-11,"XX-500",1,2015-12-08 00:00:00,2015-12-08 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061379","169263",169263,"808","61990",2016-11-11,"XX-500",1,2016-11-18 00:00:00,2016-11-18 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061380","169644",169644,"240","61990",2017-09-01,"XX-500",1,2017-09-02 00:00:00,2017-09-02 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061381","169813",169813,"240","61990",2017-12-09,"XX-500",1,2017-12-09 00:00:00,2017-12-09 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061383","169326",169326,"808","61992",2017-01-19,"XX-500",1,2018-01-13 00:00:00,2018-01-13 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061384","169205",169205,"808","61993",2016-09-10,"XX-500",1,2016-09-10 00:00:00,2016-09-10 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061385","169429",169429,"441","61993",2016-09-10,"XX-500",1,2017-04-15 00:00:00,2017-04-15 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061386","169697",169697,"242","61993",2017-10-03,"XX-500",1,2017-11-01 00:00:00,2017-11-01 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061387","170336",170336,"808","61993",2017-11-07,"XX-500",1,2018-01-26 00:00:00,2018-01-26 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061388","168826",168826,"240","61994",2015-02-26,"XX-500",1,2015-02-26 00:00:00,2015-02-26 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061389","169116",169116,"240","61994",2016-05-13,"XX-500",1,2016-05-14 00:00:00,2016-05-14 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061390","169749",169749,"240","61994",2017-11-02,"XX-500",1,2017-11-02 00:00:00,2017-11-02 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061392","168922",168922,"240","61996",2015-09-16,"XX-500",1,2015-09-24 00:00:00,2015-09-24 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061393","169021",169021,"882","61996",2016-01-22,"XX-500",1,2016-02-18 00:00:00,2016-02-18 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061394","169036",169036,"242","61996",2016-02-03,"XX-500",1,2016-02-04 00:00:00,2016-02-04 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061395","169095",169095,"240","61996",2016-04-06,"XX-500",1,2016-05-11 00:00:00,2016-05-11 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061396","169294",169294,"240","61996",2017-01-04,"XX-500",1,2017-01-04 00:00:00,2017-01-04 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061397","170170",170170,"240","61996",2018-08-14,"XX-500",1,2018-08-17 00:00:00,2018-08-17 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061398","168841",168841,"242","61997",2015-03-26,"XX-500",1,2015-03-28 00:00:00,2015-03-28 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061399","170390",170390,"808","61997",2017-10-17,"XX-500",1,2017-11-23 00:00:00,2017-11-23 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061400","168744",168744,"882","61998",2014-10-28,"XX-500",1,2015-10-05 00:00:00,2015-10-05 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061402","169319",169319,"882","61998",2017-01-24,"XX-500",1,2017-01-24 00:00:00,2017-01-24 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061403","169412",169412,"882","61999",2017-04-07,"XX-500",1,2017-06-01 00:00:00,2017-06-01 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061404","169492",169492,"240","61999",2017-06-01,"XX-500",1,2017-06-01 00:00:00,2017-06-01 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061405","170102",170102,"882","61999",2018-06-17,"XX-500",1,2018-06-17 00:00:00,2018-06-17 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
"4061406","168890",168890,"240","62000",2015-07-28,"XX-500",1,2015-07-28 00:00:00,2015-07-28 00:00:00,"0",,"516E3A04D4354B819EEEE0BAB5BAE08C"
