"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIPacific","White","RaceNone","Ethnicity","Female","Male","NoSingleGender","Transgender","Questioning","GenderNone","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"76786","Susie","","Que","",1,"759861920",1,2005-11-17,1,1,1,0,0,0,,0,1,1,0,0,0,,0,,,,,,,,,,,,,2021-08-24 09:33:37,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"76787","Mister","","Milo","",1,"939967554",1,1958-03-22,1,1,0,0,0,1,,0,1,0,0,0,1,,1,,,,,,,,,,,,,2021-08-24 09:42:57,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"76788","Peter","","Mustard","",1,"313305103",1,1972-04-18,1,0,0,0,1,1,,0,0,0,0,1,1,,1,,,,,,,,,,,,,2021-08-24 09:50:27,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"76789","Prudence","","Flowers","",1,"771170758",1,2000-05-19,1,0,0,1,1,0,,0,0,0,1,1,0,,1,,,,,,,,,,,,,2021-08-24 09:57:42,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"76790","Shashi","","Baumbach","",1,"675131277",1,1991-05-20,1,0,1,1,1,1,,0,0,1,1,1,1,,1,,,,,,,,,,,,,2021-08-24 10:05:36,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"76791","Busy","","Weight","",1,"686616983",1,1985-01-06,1,1,0,0,1,0,,0,1,0,0,1,0,,0,,,,,,,,,,,,,2021-08-24 10:14:05,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76792","Embarrassing","","Grade","",1,"742680702",1,2015-01-09,1,0,0,1,0,1,,0,0,0,1,0,1,,0,,,,,,,,,,,,,2021-08-24 10:20:40,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76793","Possible","","Blast","",1,"445581019",1,1985-01-05,1,0,1,0,1,0,,0,0,1,0,1,0,,0,,,,,,,,,,,,,2021-08-24 10:30:25,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76794","Red","","Contraction","",1,"744334395",1,1986-02-02,1,1,0,1,0,0,,0,1,0,1,0,0,,0,,,,,,,,,,,,,2021-08-24 10:35:41,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76795","Lucky","","Ward","",1,"716817601",1,2004-08-31,1,1,1,1,0,0,,0,1,1,1,0,0,,0,,,,,,,,,,,,,2021-08-24 10:37:15,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"76796","Meaningful","","Wine","",1,"259070746",1,2015-02-06,1,0,0,0,0,1,,0,0,0,0,0,1,,0,,,,,,,,,,,,,2021-08-24 10:39:35,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76797","Payable","","Patch","",1,"136153971",1,1985-01-06,1,0,0,0,1,0,,0,0,0,0,1,0,,1,,,,,,,,,,,,,2021-08-24 10:49:26,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76798","Reluctant","","Emotion","",1,"950517977",1,1985-04-01,1,0,0,1,0,0,,0,0,0,1,0,0,,1,,,,,,,,,,,,,2021-08-24 10:58:07,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76799","Idowu","","Drake","",1,"528580771",1,1977-06-25,1,0,1,1,1,0,,0,0,1,1,1,0,,1,,,,,,,,,,,,,2021-08-24 11:00:51,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"76800","Successful","","Villa","",1,"733984210",1,1985-04-06,1,0,1,0,0,0,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2021-08-24 11:08:05,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76801","Yuki","","O'Hannegan","",1,"681362067",1,1937-04-18,1,0,0,1,1,1,,0,0,0,1,1,1,,1,,,,,,,,,,,,,2021-08-24 11:08:43,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"76802","Walking","","Metal","",1,"814882308",1,1985-04-22,1,1,0,0,0,0,,0,1,0,0,0,0,,1,,,,,,,,,,,,,2021-08-24 11:12:21,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76803","Giant","","Civilization","",1,"341597235",1,1985-04-16,1,0,0,0,0,0,8,0,0,0,0,0,0,8,0,,,,,,,,,,,,,2021-08-24 11:16:48,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76804","Fortunate","","Safety","",1,"821093564",1,1985-04-19,1,0,0,0,0,0,9,0,0,0,0,0,0,9,0,,,,,,,,,,,,,2021-08-24 11:20:54,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76805","Nsonowa","","Lucas","",1,"331285826",1,1966-03-21,1,1,0,0,1,1,,1,1,0,0,1,1,,1,,,,,,,,,,,,,2021-08-24 11:20:57,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"76806","Surprising","","Toll","",1,"977088100",1,1985-05-12,1,0,0,0,0,0,99,0,0,0,0,0,0,99,0,,,,,,,,,,,,,2021-08-24 11:25:21,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76807","Genuine","","Ward","",1,"000000000",99,1959-05-09,99,0,0,0,0,0,99,99,0,0,0,0,0,99,99,,,,,,,,,,,,,2021-08-24 11:32:08,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"76808","A","","Audacity","",9,"000000000",99,,99,0,0,0,0,0,99,99,0,0,0,0,0,99,99,,,,,,,,,,,,,2021-08-24 12:02:12,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"76809","Manuel","","Howard","",1,"377005193",1,1966-08-06,1,0,0,0,0,1,,1,0,1,0,0,0,,1,,,,,,,,,,,,,2021-08-25 10:27:32,2021-08-25 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
